shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1807,Lagnacandrikā|लग्नचन्द्रिका,"Tables, f. 1r|Table, f. 13r|Table, f. 38r [=37r]|Tables, f. 52v [=51v] and f. 53r [=52r]|Tables, f. 53v [=52v] and f. 54r [=53r]",Kāśīnātha Bhaṭṭācārya,In Sanskrit,san,"",""
