shelfmark,title,additional_titles,authors,language,language_codes,date,place
CAJS: RAR MS 82.313.1.8a-11a,Ethical work in Judeo-Arabic|ספר מוסר ביהודית-ערבית,"","Hananel ben Samuel, active 13th century",In Judeo-Arabic,jrb,between 1204-1299?,""
