shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1681,La filosophia naturale di molti celebri et antichissimi.,"Table of contents, f. i verso (V.1)|Main title page, f. 1r (V.1)|Title page, f. 2r (V.1)|Index, f. v recto (V.2)|Table of contents, f. xii recto (V.2)|Title page, f. 2r (V.2)|Index, f. 355r (V.2)|Blank leaves start|Blank leaves end","","Italian, with notes in French",ita|fre,1721,Italy?
