shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 119,"Book of Hours, use of Rome; Litany and Prayers","Leaf from a Psalter, fifteenth-century|Leaf from a Book of Hours, mid fifteenth-century|Calendar|Hours of the Virgin|Litany|Office of the Dead|Office of the Holy Cross|Office of the Holy Spirit|Gospel reading from St. John|Psalm 91|Obsecro te|The Seven Joys of the Virgin|O intermerata|The 15 Os of St. Bridget|Prayers to Mary and to Christ|Litany|Prayers to Mary and the Creator|Leaf from a Book of Hours, fifteenth-century","",Latin; Italian,lat|ita,"",Italy
