shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Islamic Manuscripts, Garrett no. 541H",Bayān al-ḥikmah.|بىان الحکمة,"","Khāṭirī, Aḥmad ibn Muḥammad|Ptolemy, active 2nd century|Archimedes","",ara,"",""
