shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 414,Astrological compendium.,"Mukhtas?ar dar ?ilm ast?urla?b, f. 1v|On the eclipse of the moon from the sayings of the Prophet Daniel, f. 21r|Collection of treatises and tables, f. 22r|Risa?lah mat?a?li?na?mah, f. 97v|Dhakhi?rat Iskandar Dhu al-Qarnayn, f. 137r|Treatise on a horoscope, f. 157v|Unidentified text, f. 161r|On astronomy and the astrolabe, f. 163r","Shīrāzī, Ḥaydar ibn Muḥammad, active 13th century-14th century|Fārsī, Taqī al-Dīn Muḥammad ibn Muḥammad, active 16th century",Persian,per,ca. 1670 (A.H. 1081),Iran
