shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1591,"Hybrid book of letters of Poliziano, Symmachus, and Laudinus","Disertissimi viri Angeli Politiani, linguae latinae vindicatoris, epistolae lepidissimae, f. 1r|Manuscript copies of letters to Angelo Poliziano and between friends of Poliziano, f. 108r|Symmachi cons[ulis] Ro[mani] epistolae familiares, f. 152r|Laudini, equitis hierosolymitani, in epistolas Turci magni traductio, f. 197r","Poliziano, Angelo, 1454-1494|Symmachus, Quintus Aurelius, ca. 340-402|Laudivio, de Vezzano","Latin, with a few words in Greek in notes and passages in Greek in printed text",lat|grc,circa 1511-1514,""
