shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 669,Benjamin Smith Barton lecture notes,"","Barton, Benjamin Smith, 1766-1815|Anderson, Matthew|Hamilton, Thomas","",eng,1810-1823,""
