shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 198,Opera,Prologue to Virgil's Aeneid written in verse|Aeneid|Eclogues|Georgics|Poem for Virgil|Poem for Virgil|Cursive notes in Latin,"",Latin,lat,"","Florence?, Italy"
