shelfmark,title,additional_titles,authors,language,language_codes,date,place
X892.8T88 O,Ṭūṭīʹnāmah|[طوطى‌نامه],[Ṭūṭīʹnāmah],"Qādirī, Muḥammad, active 17th century|Nakhshabī, Z̤iyāʼ al-Dīn, -1350",Persian,per,18--?,""
