shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 81,Epistola ad Iheronimum (Letter to Jerome); Vitae patrum (Lives of the Fathers),"Epistola ad Iheronimum (Letter to Jerome); Vitae patrum (Lives of the Fathers)|Augustine of Hippo, Letter to Jerome","",Latin,lat,"",Germany
