shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 740,Fifteenth-century miscellany :,"","Goldner, Johannes|Nicholaus, von Dinkelsbühl, ca. 1360-1433|Augustinus, de Ancona, 1243-1328|Sigismund, Holy Roman Emperor, 1368-1437|Wenceslas, Emperor of Germany, 1361-1419|Palmer, Thomas, Hibernicus|Stanislaus, de Znoyma","",lat|ger cze,14--,Bohemia
