shelfmark,title,additional_titles,authors,language,language_codes,date,place
Rendel Harris 42,Psalter,Calendar (March-December)|Psalter (beginning in Psalms 4:6)|Canticles|Athanasian Creed|Litany|Prayers|Office of the Dead,"",Latin,lat,"",England?
