shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 88,"Talmud, Yevamot, 22b-24b","","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),heb|arc,"",Mediterranean
