shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1181,Naturae constantia,"","","Latin; some words in Greek (as on f. 12r, 49r); French lines of verse (f. 47v)",lat|grc fre,1663,Germany
