shelfmark,title,additional_titles,authors,language,language_codes,date,place
UTS MS Arab. 9,al-Shifāʼ al-sharīf.|الشفاء الشريف,al-Shifāʼ al-sharīf.,"ʻIyāḍ ibn Mūsá, 1083-1149",Arabic,ara,1785 or 1786,""
