shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1650,Classical and Catholic miscellany,"Loci communes affectuum ex Virgilio, f. 1r|[Latin notes], f. 7r|Index epistolarum M.T. Ciceronis ad certum ordinem redactarum, f. 10r|De Christo patiente, f. 15r|Cameracum obsidione liberatum a serenissimo Archiduce Leopoldo Guilermo, f. 18r|[Selections from Virtutes cardinales ethico emblemate expressae], f. 26r|Ad testam cineribus plenam in rerum humanarum vanitatem expendit, f. 30r|Mortale est quodcumque vides, f. 32v|Quam iuvat arcanas rerum cognoscere causas verbaque, f. 33r|[Latin and Dutch equivalents and associated phrases], f. 81r","","Latin, with some words and phrases in Dutch in the phrase lists at the end of the volume (f. 81r-90v)",lat|dut,after 1650,Netherlands?
