shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Islamic Manuscripts, Garrett no. 1548Y",Ahlak-i alâî|اخلاق علائي,notes|[Text 2]|[Text 3],"Ali Çelebi, Kınalızade, 1510-1571",In Ottoman Turkish and Arabic,ota,1589,""
