shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS V.a.102,"Latinae linguae elegantiarum compendium ... etc. manuscript, ca. 1455.",Contents of work written on second front endleaf: Laurentii Valla Elegantiarum linguae Latinae liber / Orosius de situ regionum / De punctandi genere.|Elegantiolae|Orosius's Histories against the Pagans [section]|A short treatise on punctuation.|Notes,"",Latin,lat,"",Italy
