shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 256,"Breviary, Cistercian use","Calendar in red and black, graded for one or two masses, twelve lessons, and commemoration|Commemorations for various feasts|Temporale, from the first Saturday in Advent to the twenty-fifth Sunday after Pentecost|Sanctorale from Stephen through Nicholas|Common of Saints, ending with the Office for the Crown of Thorns, followed by the Dedication of a Church|Hymns, not noted, beginning with Advent|Monastic Canticles for Sundays, Christmas, Easter, Commons of Saints, concluding with cues for canticles for the Invention and Exaltation of the Cross, the Dedication of a Church, and the Feast of the Purification|Liturgical rubrics|Hymns|Liturgical rubrics","",Latin,lat,"","Bavaria?, Southern Germany"
