shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 397,"Letter to 'Alun ben Ya'ish, ""The Benefactor"", Fustat","","",Judeo-Arabic; Hebrew; Arabic,jrb|heb ara,"",Jerusalem
