shelfmark,title,additional_titles,authors,language,language_codes,date,place
Hebrew MS 7,Rylands Ashkenazi Haggadah,Ashkenazi Haggadah|Directions for observances peculiar to the first two Passover nights in brown ink (commentary)|Marginalia: later additions in black ink|Bookplate: Bibliotheca Lindesiana,"",Hebrew,heb,"","Ulm, Germany"
