shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 239,Terentii Comedie,"Andria, f. 1r|Eunuchus, f. 37r|Heauton timoroumenos, f. 72v|Adelphi, f. 106v|Phormio, f. 138r|Hecyra, f. 171r",Terence|Terence|Terence|Terence|Terence|Terence|Terence,Latin,lat,ca. 1500,Germany
