shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2375,Ketuvim (כתובים),Psalms|Job|Proverbs|Ecclesiastes|Song of Songs|Lamentations|Daniel|Esther|Ezra|Chronicles|A treatise on accents of the three poetical books in Judeo-Arabic.,"",Hebrew; Jewish Babylonian Aramaic (ca. 200-1200 CE); Judeo-Arabic,he|tmr jrb,"",Yemen
