shelfmark,title,additional_titles,authors,language,language_codes,date,place
X892.5 Av3 N22,"Yasna, with the Sanskrit translation of Neryosangh","Envelope|[Yasna, with the Sanskrit translation of Neryosangh]","","",ave|san,between 1700 and 1896?,""
