shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1056,Book of hours,"Owner signature, f. i recto|Calendar, f. 1r|Gospel lessons, f. 14r|Obsecro te, f. 18v|O intemerata, f. 21r|Office of the Virgin, use of Rouen, f. 25r|Seven penitential psalms and Litany, f. 67r|Hours of the Cross, f. 83r|Hours of the Holy Spirit, f. 86r|Office of the Dead, use of Rouen, f. 89r|Fifteen Joys of the Virgin (Doulce Dame), f. 114r|Seven Requests to Our Lord (Doulx Dieu), f. 118r","","Latin, with calendar and accessory texts in French",lat|fre,ca. 1475,"Rouen, France"
