shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 30,"Havens hours, use uncertain","Hours of the Virgin, use uncertain|Office of the Cross|Office of the Holy Spirit|Obsecro te|Gospel of John|Penitential Psalms|Litany of the Saints|Office of the Dead","",Latin,lat,"",Northern France
