shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 214,Haggadah for Passover (an improvisational version),"","",Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Hebrew,arc|heb,"",Orient
