shelfmark,title,additional_titles,authors,language,language_codes,date,place
BV 69,Muṣḥaf jalīl fīhi ....|مصحف جليل فيه,Two unidentified leaves|Table of contents|Maymar qālahu Yuḥannā ibn Zabadī ʻalá niyāḥat MartMaryam al-Sayyidah|Shahādat Anbā Qūris wa-Yūḥannā|Qiṣṣat iẓhār ṣalīb rabbinā al-Masīḥ bi-Bayt al-Maqdis,"",Arabic,ara,950?,"Sinai, Egypt"
