shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 77,Decretals with Glossa ordinaria of bernardo da parma,"Legal notes|Index|Legal notes|[Commentary]|Liber I, De judice|Liber II, De iudiciis|Liber III, De vita et honestate clericorum|Liber IV, De sponsalibus et matrimoniis|Liber V, De actionibus et inquisitionibus et denunciatoribus|Gregory X, Ubi periculum (partial)","",Latin,lat,"",France
