shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2088,Maḥzor (מחזור),Seliḥot le-'aseret yeme teshuvah|Services for Rosh ha-Shanah|Services for Yom Kipur|Services for Sukot,"",Hebrew,he,"",Italy
