shelfmark,title,additional_titles,authors,language,language_codes,date,place
Sloane MS 614,Diḳduḳ ῾ivri (דקדוק עברי),Epitome Grammatices Melficherij|Vocum Hebraicaru|Explanation of abbreviations|Rudimenta linguae sacrae|Sylleipsis chaldaismae brevis,"",Latin; Hebrew,la|he,"",""
