shelfmark,title,additional_titles,authors,language,language_codes,date,place
(SPC) MSS BH 100 COCH,"Volume of works by Nicole Oresme, Maffeo Vegio, and Jordanus von Osnabrück",Philalethes (Maffeo Vegio)|Contentio inter Anglum et Francum milites|De moneta (Nicole Oresme)|Tractatus de imperio (Jordanus von Osnabrück)|Disputatio inter clericum et militem,"",Latin,lat,"",Germany?
