shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1058,Glossed psalter,"Psalm 1, Beatus vir qui non, f. 1v|Psalm 2, Quare fremuerunt, f. 2r|Psalm 3, Domine quid multiplicati, f. 2v|Psalm 4, Cum invocarem exaudibit me, f. 2v|Psalm 5, Verba mea auribus, f. 3r|Psalm 6, Domine ne in furore tuo... miserere, f. 4r|Psalm 7, Domine deus meus in te, f. 4v|Psalm 8, Domine deus noster, f. 5r|Psalm 9, Confitebor tibi Domine, f. 5v|Psalm 10, In domino confido, f. 7r|Psalm 11, Salvum me fac Domine, f. 7v|Psalm 12, Usquequo Domine, f. 8r|Psalm 13, Dixit insipiens, f. 8r|Psalm 14, Domine quis habitabit, f. 8v|Psalm 15, Conserva me Domine, f. 9r|Psalm 16, Exaudi Domine iustitiam, f. 9v|Psalm 17, Diligam te Domine, f. 10r|Psalm 18, Caeli enarrant gloriam, f. 12r|Psalm 19, Exaudiat te Dominus, f. 12v|Psalm 20, Domine in virtute, f. 12v|Psalm 21, Deus deus meus respice, f. 13r|Psalm 22, Dominus reget me, f. 14v|Psalm 23, Domini est terra, f. 14v|Psalm 24, Ad te Domine levavi, f. 15r|Psalm 25, Iudica me Domine, f. 16r|Psalm 26, Dominus inluminatio, f. 16v|Psalm 27, Ad te Domine clamabo, f. 17r|Psalm 28, Adferte Domino filii Dei, f. 17v|Psalm 29, Exaltabo te Domine, f. 18r|Psalm 30, In te Domine speravi...inclina ad me, f. 18v|Psalm 31, Beati quorum remissae, f. 19v|Psalm 32, Exultate iusti in Domino, f. 20r|Psalm 33, Benedicam Dominum in omni, f. 21r|Psalm 34, Iudica Domine nocentes, f. 21v|Psalm 35, Dixit iniustus ut delinquat, f. 23r|Psalm 36, Noli aemulari in malignantibus, f. 23v|Psalm 37, Domine ne in furore tuo...quoniam, f. 25r|Psalm 38, Dixi custodiam vias meas, f. 26r|Psalm 39, Expectans expectavi Dominum, f. 26v|Psalm 40, Beatus qui intellegit, f. 27v|Psalm 41, Quemadmodum desiderat, f. 28r|Psalm 42, Iudica me Deus, f. 28v|Psalm 43, Deus auribus nostris, f. 29r|Psalm 44, Eructavit cor meum verbum, f. 30r|Psalm 45, Deus noster refugium, f. 31r|Psalm 46, Omnes gentes plaudite, f. 31v|Psalm 47, Magnus Dominus et laudabilis, f. 32r|Psalm 48, Audite haec omnes gentes, f. 32v|Psalm 49, Deus deorum Dominus, f. 33r|Psalm 50, Miserere mei Deus secundum, f. 34r|Psalm 52, Dixit insipiens in corde suo, f. 35r|Psalm 53, Deus in nomine tuo salvum, f. 35v|Psalm 54, Exaudi Deus ortionem meam, f. 36r|Psalm 55, Miserere mei Dues quoniam, f. 36v|Psalm 56, Miserere mei Deus miserere, f. 37v|Psalm 57, Si vere utique iustitiam, f. 38r|Psalm 58, Eripe me de inimicis meis, f. 38v|Psalm 59, Deus reppulisti nos, f. 39r|Psalm 60, Exaudi Deus deprecationem, f. 40r|Psalm 61, Nonne deo subiecta erit anima, f. 40r|Psalm 62, Deus deus meus ad te de luce, f. 40v|Psalm 63, Exaudi deus orationem mean, f. 41r|Psalm 64, Te decet hymnus deus in Sion, f. 41v|Psalm 65, Iubilate Deo omnis terra, f. 42r|Psalm 66, Deus miseraetur nostri, f. 42v|Psalm 67, Exsurgat Deus et dissipentur, f. 43r|Psalm 68, Salvum me fac Deus quoniam, f. 44v|Psalm 69, Deus in adiutorium meum, f. 46r|Psalm 70, In te Domine speravi... eripe me, f. 46v|Psalm 71, Deus iudicium tuum regi da, f. 47v|Psalm 72, Quam bonus Israhel Deus his, f. 48r|Psalm 73, Ut quid Deus reppulisti in finem, f. 49r|Psalm 74, Confitebimur tibi Deus confitebimur, f. 50v|Psalm 76, Voce mea ad dominum clamavi, f. 51r|Psalm 77, Adtendite populus meus, f. 52r|Psalm 78, Deus venerunt gentes in heraditatem tuam, f. 55r|Psalm 79, Qui regis Israhel intende, f. 56r|Psalm 80, Exultate Deo adiutori, f. 56v|Psalm 81, Deus stetit in synagoga, f. 57v|Psalm 81, Deus stetit in synagoga, f. 57v|Psalm 83, Quam dilecta tabernacula, f. 58r|Psalm 84, Benedixisti Domine terram, f. 59r|Psalm 85, Inclina Domine aurem tuam, f. 59v|Psalm 86, Fundamenta eius in montibus, f. 60r|Psalm 87, Domine deus salutis meae die, f. 60v|Psalm 88, Misericordias Domini in aeternum, f. 61r|Psalm 89, Domine refugium tu factus es, f. 63r|Psalm 90, Qui habitat in adiutorio, f. 64r|Psalm 91, Bonum est confiteri Domino, f. 64v|Psalm 92, Dominus regnavit decore, f. 65r|Psalm 93, Deus ultionum Dominus Deus, f. 65r|Psalm 94, Venite exultemus Domino, f. 66r|Psalm 95, Cantate Domino canticum, f. 66v|Psalm 96, Dominus regnavit exultet terra, f. 67r|Psalm 97, Cantate domino canticum, f. 67v|Psalm 98, Dominus regnavit irascantur, f. 68r|Psalm 99, Iubilate Domino omnis terra, f. 68r|Psalm 100, Misericordiam et iudicium, f. 68v|Psalm 101, Domine, exaudi orationem meam, f. 69r|Psalm 102, Benedic anima mea Domino et omniam f, 70r|Psalm 103, Benedic anima mea Domino Domine Deus, f. 71r|Psalm 104, Confitemini Domino et invocate, f. 72r|Psalm 105, Confitemini Domino quoniam... quis loquetur, f. 73v|Psalm 106, Confitemini Domino quoniam...dicant qui, f. 75v|Psalm 107, Paratum cor meum Deus, f. 77r|Psalm 108, Deus laudem meam ne tacueris, f. 77v|Psalm 109, Dixit Dominus Domino meo sede, f. 78v|Psalm 110, Confitebor tibi Domine in toto, f. 79r|Psalm 111, Beatus vir qui timet Dominum, f. 79v|Psalm 112, Laudate pueri Dominum, f. 79v|Psalm 113, In exitu Israhel de Aegypto, f. 80r|Psalm 114, Dilexi quoniam exaudiet Dominus, f. 80v|Psalm 115, Credidi propter quod locutus sum, f. 81r|Psalm 116, Laudate Dominum omnes gentes, f. 81r|Psalm 117, Confitemini Domino quoniam, f. 81r|Psalm 118, Beati inmaculati in via, f. 82r|Psalm 119, Ad Dominum cum tribularer, f. 90r|Psalm 120, Levavi oculos meos in montes, f. 90r|Psalm 121, Laetatus sum in his quae dicta, f. 90v|Psalm 122, Ad te levavi oculos meos, f. 90v|Psalm 123, Nisi quia Dominus erat in nobis, f. 90v|Psalm 124, Qui confidunt in Domino sicut, f. 91r|Psalm 125, In convertendo Dominum captivitatem, f. 91r|Psalm 126, Nisi Dominus aedificaverit, f. 91v|Psalm 127, Beati omnes qui timent, f. 91v|Psalm 128, Saepe expugnaverunt, f. 92r|Psalm 129, De profundis clamavi, f. 92r|Psalm 130, Domine non est exaltatum cor, f. 92v|Psalm 131 Memento Domine David, f. 92v|Psalm 132, Ecce quam bonum, f. 93r|Psalm 133, Ecce nunc benedicite Dominum, f. 93r|Psalm 134, Laudate nomen Domini, f. 93v|Psalm 135, Confitemini Domino quoniam...confitemini, f. 94r|Psalm 136, Super flumina Babylonis, f. 94v|Psalm 137, Confitebor tibi Domine in toto, f. 94v|Psalm 138, Domine probasti me et cognovisti, f. 95r|Psalm 140, Domine clamavi ad te exaudi, f. 97r|Psalm 139, Eripe me Domine ab homine, f. 97r|Psalm 141, Voce mea ad Dominum clamavi, f. 97v|Psalm 142, Domine exaudi orationem meam, f. 98r|Psalm 142, Domine exaudi orationem meam, f. 98v|Psalm 144, Exaltabo te Deus meus rex, f. 99v|Psalm 145, Lauda anima mea Dominum, f. 100r|Psalm 146, Laudate Domimum quoniam bonum, f. 100v|Psalm 147, Lauda Hierusalem Dominum, f. 101r|Psalm 148, Laudate Dominum de caelis, f. 101r|Psalm 149, Cantate Domino canticum novum, f. 101v|Canticle 1, (Is 12:1-6) Confitebor tibi Domine, f. 103r|Psalm 150, Laudate Dominum in sanctis eius, f. 103r|Canticle 2, (Is 38:10-20) Ego dixi in imidio, f. 103v|Canticle 3, (1 Sm 2:1-10) Exultavit cor meum, f. 104r|Canticle 4, (Ex 15:1-19) Cantemus domino, f. 104v|Canticle 5, (Hab 3:2-19) Domine audivi auditionem, f. 105v|Canticle 6, (Deut 32:1-43) Audite caeli quae loquor, f. 106r","",Latin,lat,ca. 1100,"Laon?, France"
