shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 990 Item 13,Phra Damra,"Title, Upper Cover|List, f.1r|Notes, f.12r|Khatha in khom and Thai script, f.14r|Notes, pencil, f. 1v|Khom script, f. 2v|Thai script, explaining the Khom, f. 4v|Marginalia, f. 8v|Pali text with Thai explanation, f. 10v|Khatha in Khom and Thai script, f. 12v|Text in opposite direction, f. 28v|Notes in pencil (upside-down), f.39v","",In Thai,tha,"",""
