shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum 2003-42-7 2003-42-7,Magga,"Title page, f. A01|Break in manuscript, f. A18|Upper half of folio missing, f. B01|Text in white chalk, f. B09|Break in manuscript, f. B15|Upside-down text, f. B28|Upside-down text, f. B29|Upside-down text, f. B30|Upside-down text, f. B31","",In Thai,tha,"",""
