shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 241/2,Le pèlerinage de la vie humaine,Pélerinage de vie humaine [end lacking]|Pélerinage de l'âme [beginning lacking]|Pélerinage de Jésus Christ|L'oroison de de l'auteur,"",Middle French (ca. 1400-1600),frm,"","Angers?, France"
