shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 1474,Nevi᾿im (נביאים),Ezekiel|Isaiah|Hosea|Joel|Amos|Obadiah|Jonah|Micah|Nahum|Habakuk|Zephaniah|Haggai|Zechariah|Malachi,"",Hebrew; Jewish Babylonian Aramaic (ca. 200-1200 CE); Judeo-Arabic,he|tmr jrb,"",Yemen
