shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 700 Item 125,Vocablos de la lengua chontal de Oaxaca,"","Bliss, John Porter|Noguera, Victor|Pimentel, Francisco, conde de Heras, 1832-1893","Spanish and Chontal, with some Chontal of Tabasco",spa|cai myn,1875,"Cobán, Guatemala?"
