shelfmark,title,additional_titles,authors,language,language_codes,date,place
SCRC 441,Dalāʼil al-khayrāt wa shawāriq al-anwār fī dhikr al-ṣalāh ʻalá al-nabī al-mukhtār :|دلائل الخيرات و شوارق الانوار في ذكر الصلاة على النبي المختار,Dalāʼil al-khayrāt wa shawāriq al-anwār fī dhikr al-ṣalāh ʻalá al-nabī al-mukhtār|Colophon,"Jazūlī, Muḥammad ibn Sulaymān, 1404-1465",Materials in Arabic,ara,1765,Egypt?
