shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 15306,Torah (תורה),Masoretic lists|Genesis|Exodus|Leviticus|Numbers|Deuteronomy|Masoretic lists.,"",Hebrew,he,"",Spain
