shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 82,"Talmud Yerushalmi, Zera'im, Demai 2:1; 2:2-3","","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),heb|arc,"",Orient
