shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum 29-201-707,Īḍāḥ al-asrār al-maṣūnah fī al-jawāhir al-maknūnah fī ṣadaf al-farāʼiḍ al-masnūnah|ايضاح الاسرار المصونة في الجواهر المكنونة في صدف الفرائض المسنونة,Īḍāḥ al-asrār al-maṣūnah fī al-jawāhir al-maknūnah fī ṣadaf al-farāʼiḍ al-masnūnah|Maʻūnat al-aḥbāb ʻalá fatḥ Ajniḥat al-righāb fī maʻrifat al-farāʼiḍ wa-al-ḥisāb|[Sullam al-manṭiq]|Kashf al-asrār ʻan ʻilm ḥurūf al-ghubār,"Rasmūkī, Aḥmad ibn Aḥmad, -1721|Rasmūkī, Aḥmad ibn Aḥmad, -1721|Akhḍarī, ʻAbd al-Raḥmān ibn Muḥammad, 1512 or 1513-1575 or 1576|Qalaṣādī, ʻAlī ibn Muḥammad, 1412 or 1413-1486 or 1487",Arabic,ara,1766-1811,Morocco?
