shelfmark,title,additional_titles,authors,language,language_codes,date,place
CAJS Rar Ms 242,"Yemenite manuscript consisting of Va-yiḳra, Ba-midbar, Devarim.|]חומש תימני כולל ויקרא, במדבר, דברים[","Va-yikra, Ba-midbar, Devarim, f. 1r|Shiru l’Adonai shir emunah yotsrah etselo amanah ṿe-ʻad lo nosdah, f. 155r|Colophon, f. 156r|Colophon, f. 156v","",Hebrew,heb,"",""
