shelfmark,title,additional_titles,authors,language,language_codes,date,place
Arundel Or 2,"Torah, hafṭarot ṿe-megilot (תורה, הפטרות ומגילות)",Genesis|Exodus|Leviticus|Numbers|Deuteronomy|Hafṭarot (of the weekly pericopes) Song of Songs|Ruth|Lamentations|Esther|Ecclesiastes,"",Hebrew; Jewish Babylonian Aramaic (ca. 200-1200 CE),he|tmr,"",""
