shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 15 Folder 36,Miscellaneous manuscripts,"","Pucci, Lorenzo, Cardinal, 1458-1531|Clement VII, Pope, 1478-1534",In Latin,lat,"",""
