shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss (Large) Box 1 Folder 10,Miscellaneous manuscripts (Large),"","Bingham, Geffrey de|Leyk, Johan de",In Middle French,frm,"",""
