shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1808,Nīlakaṇṭhī|नीलकण्ठी,"Table, f. 3r|Tables, f. 3v|Table, f. 4v|Table, f. 7r|Table, f. 7v|Table, f. 9r|Table, f. 42v [=43v]","Nīlakaṇṭha, active 16th century",In Sanskrit,san,"",""
