shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 160,Gospel lectionary,Evangelia per annum de tempore (first Sunday of Advent through the 25th Sunday after Pentecost)|Evangelia de sanctis (Saint Stephen through Saint Thomas the Apostle)|In nova dedicatione templi post benedictionem altaris|In anniversaria templi dedicatione evangelium|Evangelia in missis peculiaribus|Index omnium evangeliorum,"",Latin,lat,"","Liège, Belgium"
