shelfmark,title,additional_titles,authors,language,language_codes,date,place
CAJS Rar Ms 155,Sharḥ al-Unmūdhaj.|شرح الانموذج,Sharḥ al-Unmūdhaj.|Miʼah kāmilah fī sharḥ miʼah ʻāmilah,"Ardabīlī, Muḥammad ibn ʻAbd al-Ghanī, 1572-1627|Ṭūsawī, Ḥajjī Bābā ibn Ibrāhīm ibn ʻAbd al-Karīm, active 15th century|Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144",Arabic,ara,"A.H. 1101 (1689 or 1690) , A.H. 1126 (1714)",""
