shelfmark,title,additional_titles,authors,language,language_codes,date,place
(SPC) MSS 133,Book of Hours : Use of Toul,"Calendar|Brief Hours of the Cross|Brief Hours of the Holy Spirit|Hours of the Virgin, Use of Toul|Gospel Lesson, John|Prayers|Penitential Psalms, Litany, and Prayers|Office of the Dead, Use of Toul|Suffrages","",Latin; Middle French (ca. 1400-1600),lat|frm,"",France
