postion,page_no,archival_tiff,web_jpeg,thumbnail_jpeg
1,p. 1,master/12129_0000.tif,web/12129_0000_web.jpg,thumb/12129_0000_thumb.jpg
2,p. 2,master/12129_0001.tif,web/12129_0001_web.jpg,thumb/12129_0001_thumb.jpg
3,p. 3,master/12129_0002.tif,web/12129_0002_web.jpg,thumb/12129_0002_thumb.jpg
