shelfmark,title,additional_titles,authors,language,language_codes,date,place
Rendel Harris 60,Tašʻítā d-Yāwsep.|ܬܫܥܝܬܐ ܕܝܘܣܦ,Tašʻítā d-Yāwsep|Tašʻítā d-Māry Yúḥanān bar ʼOpemyānos|Tedmortā da-ʻbadtāh Mārty Maryam b-zabnā d-Māmon|Únítā d-qeṭleh d-Šāʼol w-Yonātān breh,"Ephraem, Syrus, Saint, 303-373",Syriac (,syc|syr,1886,"Tel Keppe, Iraq"
