shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 749,Dictionary of synonyms,"Notes on crucifixion, f. 1r|Dictionary, f. 2r|Theological tracts, f. 51v|Tract on the Holy Spirit and Pentecost, f. 193r|On the spirit of Christ, f. 232r|Index to Tract on the Holy Spirit and Pentecost and On the spirit of Christ, f. 234r|Auctoritates de decreto, f. 241r","","In Latin, with German words (f. 2r-51r)",lat|ger,ca. 1400,Germany
