shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss (Large) Box 1 Folder 13,Miscellaneous manuscripts (Large),"","Burdet, Richard|Shirwode, Isabella|Shirwode, Thomas|Colles, Nicholas","In Latin, with the words of the bride and groom and the note of the bride's brother in Middle English",lat,"",""
