shelfmark,title,additional_titles,authors,language,language_codes,date,place
UTS MS Arab. 11,Hādhā Kitāb Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn.|هذا كتاب حصن الحصين من كلام سيد المرسلين,Hādhā Kitāb Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn.|Risālah,"Ibn al-Jazarī, Muḥammad ibn Muḥammad, 1350-1429",Arabic text with Persian marginalia,ara|per,1698,""
