shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 1 Folder 10,Miscellaneous manuscripts,"","Alexander VI, Pope, 1431-1503","In Latin, with some Italian (f. 1r)",lat|ita,"",""
