shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis O 62,Khamsah.|[خمسه],Khamsah.|Makhzan-i asrār|Khusraw va Shīrīn|Laylī va Majnūn|Haft Paykar|Iskandarʹnāmah|Iqbālʹnamāh,"Niẓāmī Ganjavī, 1140 or 1141-1202 or 1203",Persian,per,A.H. 1036-1037 (1627-1628),India?
