shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1142,Miscellany,"Exempell Bu?chlein, f. 1r|Topics on gardening and the medicinal uses of plants and herbs, f. 21r|Didactic sayings and epigrams, f. 29v|Notizen u?ber den Bauernkrieg zu Windsheim und Umgegend, f. 43r|Herz mein Erlo?ser Jhesus Christus..., f. 52r|Poem warning of the coming of judgement day, f. 53r|Rottenburgische Cronica, f. 55r|Anfang unnd Ende des verderblichen Baurenkriegs..., f. 60r|Ein Lied wie es in dem frenkischn Baurnkrieg ergangen ist, f. 75v|Attestation concerning the intention of Hanns Schwartz to marry Margareta Larentz Wolffen, f. 79r|List of wedding guests at the wedding of Hanns Schwartz and Margareta Wo?lffin, f. 79v","Schwartz, Hanns|Weber, Hanns|Renger, Albrecht|Schmidt, Niclaus",German,ger,1582-1597,Rothenburg ob der Tauber
