shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize LJS 473,De navigatione.,"Preface, f. 1r|Descriptio totius orbis, f. 3v|Types of ships and roles of officers, f. 28r|Meteorology and astronomy, f. 47r|Maps and cartography, f. 72v","Cotrugli, Benedetto, -1468","Italian, with a preface in Latin",ita|lat,after 1465,"Venice?, Italy"
