shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum 2003-72-254B,Leaves from the Qurʼān and the Maqāmāt of al-Ḥarīrī,[Leaves from the Qurʼān and the Maqāmāt of al-Ḥarīrī]|[al-Baqarah verses 87-185]|[Portions of the first Maqāmāh of al-Ḥarīrī],"Ḥarīrī, 1054-1122",Arabic,ara,between 1850 and 1899?,Senegal?
