shelfmark,title,additional_titles,authors,language,language_codes,date,place
UTS Ms. Tur. 1,Miʻrājīyah.|معراجيه,Miʻrājīyah.|Hikayat,"",Ottoman Turkish and Persian with some Arabic quotations and headings,ota|per ara,17--? - 1792,""
