shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 1881,Astronomical treatises and tables.,Theorica planetarum|Sphaera mundi|Tabulae illustris regis Alfonsii|Astronomical tables|Canons for the Alphonsine tables|Canones tabularum regis Alphonsii|Correctorium tabularum Alphonsinarum|Canones eclipsium|Treatise on solar eclipses|Tabulae planetarum augentium ad annos Christi collectos|Introitus solis in 12 signa anno Domini 1400|Notes on the correction of the tables and canons|Tabula veri motus lunarium in una hora et in uno minuto diei|Hebrew alphabet|Notes on the tables,"Gherardo, da Cremona, 1113 or 1114-1187|Sacro Bosco, Joannes de, active 1230|John, of Saxony, active 1327-1355","Latin, with a Hebrew alphabet and a few Hebrew words (f. 95v)",lat|heb,circa 1481,Germany
