shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 212,"Book of Hours, Use of Rome","Calendar|Gospel Lessons|Obsecro te|O intermerata|Hours of the Virgin (end lacking)|Hours of the Cross (beginning lacking)|Hours of the Holy Spirit|Penitential Psalms, Litany, and Prayers|Office of the Dead|Suffrages|Mass of the Virgin Mary","",Latin,lat,"","Paris(?) or Tours(?), France"
